"Date","Time","Site Name","Mention URL","Title","Mention Content","Star Rating"
"2022-03-24","15:29:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623c8e4e843a1a3bf6c55bd1","Markerstudy : It's been 9 weeks since my claim has…","It's been 9 weeks since my claim has started and still don't know the outcome of my car (was involved in an accident). Wait times on calls are nearly 2 hours at times, communication is poor. Unless you want consistent stress, avoid this company at all costs. The worst company I've ever dealt with in life. Sainsbury's is where I purchased this insurance, never again. I've made a complaint (takes 8 weeks for a response, won't hold my breath), then going to the FO. Also, they need to be called via Twitter for their day light robbery!","20"
"2022-03-24","15:27:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623c8dcaf144199fc9c91818","esure : I'm leaving a 2 star review because…","I'm leaving a 2 star review because insuring with E-sure was very quick and simple, but they have been hammering me with emails ever since to review them and provide feedback. Well here is your feedback, I don't like being badgered for feedback. Leave me alone, you're an insurer not a restaurant. I'll leave a proper review based on my experience if I ever need to claim from you. Otherwise, I don't want to hear about you or think about the fact I had to pay 600 plus quid to insure my car when I have been driving cleanly for 13 years.","40"
"2022-03-24","15:14:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623c8add843a1a3bf6c5579c","Sainsbury's Bank : Shockingly appalling","Whatever you do, do not buy car insurance with Sainsbury's bank. Their underwriters are Markerstudy who are the worst insurance company I have ever dealt with in my life. It's been 9 weeks since my claim started and the car is still not with me and not been dealt with. Appalling customer service, slow, no care (at times 2 hours wait on the phone) day light robbery . It's caused stressed. I'm shocked Sainsbury's deal with this disgusting company.","20"
"2022-03-24","15:10:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623c89c9843a1a3bf6c55615","Hastings Direct : Handled with the utmost curtesy and…","Handled with the utmost curtesy and professionalism with dealing with my 2 car insurance's as my wife used to deal with these matters, but she passed away last May, and your team was very supportive for me. So I will continue to use Hastings insurance's. Thank you all very much","100"
"2022-03-24","14:58:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623c8723843a1a3bf6c552d1","Hastings Direct : Great Company to work with","This was a return to Hastings Direct after reducing from 2 cars to one. The quite for the new car saved about £150 on the annual premium. All very smooth and efficient.","100"
"2022-03-24","14:32:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623c8109843a1a3bf6c54baf","Markerstudy : Terrible","Terrible, left completely frustrated by complete inability too contact them after a car theft. Hours and hours leading to days and weeks spent on the phone no one answers .","20"
"2022-03-24","14:24:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623c7f04843a1a3bf6c54949","Hastings Direct : My house insurance premium was halved…","My house insurance premium was halved after comparing the market and choosing Hastings Direct. But after logging in online I saw that Hastings had retained a closed motor insurance policy that was nearly 7 years old - I felt that this had been retained for too long and there was no easy means of deleting it.","80"
"2022-03-24","14:12:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623c7c59f144199fc9c9030d","Hastings Direct : Car insurance","Quick and easy to use","100"
"2022-03-24","14:11:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623c7c0b843a1a3bf6c545af","Hastings Direct : I have car insurance with Hastings and…","I have car insurance with Hastings and I thought I’ll try contents insurance with them and I found them to be very competitive and easy to deal with.","100"
"2022-03-24","13:50:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623c771d843a1a3bf6c53ffe","Hastings Direct : Very easy to get my insurance for my…","Very easy to get my insurance for my car and cheap","100"
"2022-03-24","13:34:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623c7353843a1a3bf6c53b73","Zenith Insurance : Took out a new car insurance policy…","Took out a new car insurance policy with Zenith, easily done and very good price.","100"
"2022-03-24","12:57:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623c6ad5f144199fc9c8eedf","Markerstudy : What a joke of an insurance company","What a joke of an insurance company, I have left 7 voice messages and emails and no one responds. thankfully they are not my insurance policy holder but that of the car that drove into me. Avoid at all cost","20"
"2022-03-24","11:46:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623c5a04843a1a3bf6c51eb0","Hastings Direct : It was good to be able to talk to…","It was good to be able to talk to someone to set up my car insurance, rather than doing it all online. Once sorted documents sent very quickly to me by email.","100"
"2022-03-24","11:40:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623c5898843a1a3bf6c51d0d","Zenith Insurance : I went with Zenith Insurance because…","I went with Zenith Insurance because they were the cheapest for my car insurance. Their website is easy to understand and the application was very easy to complete. Recommended.","100"
"2022-03-24","07:03:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623c17c6ab0a5e0f7481c875","RAC Breakdown Cover : Waited 8 hours for recovery","8 hours I waited for a patrol to take my broken down car to the garage. I was advised it would be 2. That was after a 4 hour wait at the weekend when they revered my car to my home following a breakdown. That was outsourced to a 3td party. Paid over 4 times the price for this cover compared to what I could get with my insurance. RAC used to be brilliant. Now they seem to have cut patrol numbers drastically and I will not be renewing with them again.","20"
"2022-03-24","07:03:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623c17b1d9248a7b46c8daee","Hastings Direct : Car insurance","Excellent price for car insurance for the cover I needed.","100"
"2022-03-24","06:47:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623c13fbd9248a7b46c8d88c","Hastings Direct : Hastings Direct Car Insurance","Prompt, competitive and made the whole process for obtaining car insurance easy and seamless.","100"
"2022-03-23","23:37:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623baf34ab0a5e0f7481aa5c","Hastings Direct : Overall a good company to use for your…","Overall a good company to use for your car insurance.","80"
"2022-03-23","22:28:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623b9efaab0a5e0f7481a2f2","Ageas : Saved £90 by comparing!","I was really pleased to save £90 by switching and I already have car insurance with Ageas, so no complaints.","100"
"2022-03-23","22:19:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623b9cffd9248a7b46c8b444","Hastings Direct : Brought car insurance with Hastings…","Brought car insurance with Hastings from a comparison website as it was a lot cheaper than our previous ins company who could not price match. Very easy to navigate the website and documents sent by email as soon as payment had been made Would recommend Hastings for affordability","100"
"2022-03-23","21:38:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623b9363ab0a5e0f74819b69","Hastings Direct : I cant really comment much","I cant really comment much on the services as i havent had to use them, and hopefully won't have to considering its car insurance. Only writing this review as my inbox has had a couple emails over the past few days asking for reviews. That being said, the process to sign up for the car insurance was very straight forward, and fairly priced. I'm actually considering house insurance with Hastings for the same reasons. They offer descent packages at a descent price, not a pick-and-mix of different bits like other providers, shooting the price into the sky, making it too complicated, and frankly unaffordable. If I ever have to use Hastings car insurance I'll be sure to update this review, hopefully I never will have to. So 5 stars for now, based on my purchasing and policy setup experience. It's been pretty good.","100"
"2022-03-23","21:13:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623b8d81ab0a5e0f748196dc","esure : Obtaining car insurance was easy","Obtaining car insurance was easy and the quote was favourable, all set up with ease. When there is no claims required in insurance then they all seem to serve well. The proof is when you need assistance that insurance companies real qualities come to life. Hopefully I will not need to experience this.","100"
"2022-03-23","21:07:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623b8bf9ab0a5e0f7481959f","Hastings Direct : quick and easy","very easy to get insurance up and running for my car and very easy website to use, making the whole process very quick and easy.","100"
"2022-03-23","20:11:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623b7eeeab0a5e0f748189c1","Autonet Insurance : Van insurance","Search for a good price, we'll covered comprehensive insurance, from a well known company and found it with Autonet. Very happy and saved over £100 from my renewal price","100"
"2022-03-23","19:46:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623b78f8ab0a5e0f748183b1","The AA Breakdown Cover : AA Awesome","We are a 3 car family , l took out joint cover with my wife , both of us are covered for any car we are driving or are passengers in , cheaper than breakdown cover through my insurance for just one car , no brainier .","100"
"2022-03-23","19:25:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623b7445ab0a5e0f74817e7a","esure : DO NOT USE ESURE","DO NOT USE ESURE. Completely useless and a waste of time and money. I was in a road accident to which I set a claim online. They sent me an email the following morning stating my car has been sent to total loss without speaking to me or even viewing the car. They didn’t answer the phone for the first 2 days of trying to get through and being on hold for over an hour each time. Finally getting through, the phone call was taken by someone who said ‘there is nothing we can do to help you and there is no point trying to help fight your claim’ even though I was not at fault with a witness. They had me going round in circles contacting other people as he said ‘he had no idea’, baring mind being kept on hold for 30 minutes plus each time, I am still left with no resolution and no help from anyone. So disappointed and hurt by my on going experience.","20"
"2022-03-23","19:20:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623b72fdab0a5e0f74817d04","esure : Very easy and straightforward car…","Very easy and straightforward car insurance Everything went very smoothly and a good price","100"
"2022-03-23","18:40:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623b698aab0a5e0f74817247","esure : Car insurance","Very good service and price.","100"
"2022-03-23","18:10:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623b628bab0a5e0f748169fe","Hastings Direct : Smart car insurance.","Nice , easy and quick.","100"
"2022-03-23","17:19:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623b568eab0a5e0f74815b39","Hastings Direct : I was impressed with customer service…","I was impressed with customer service as I already had key cover with my car policy. When I selected this option with my recently acquired house insurance, Hastings informed me that I already had it and was paying twice and have therefore refunded me.","100"
"2022-03-23","17:12:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623b54fdab0a5e0f74815955","Zenith Insurance : I did my insurance for my car","I did my insurance for my car. I managed to do it online but I am not very clever with the internet.","100"
"2022-03-23","17:01:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623b527dd9248a7b46c8688e","Hastings Direct : Great Deals & Great Customer Service","Really happy with the deal I got for my Car & Home insurance. Customer services always polite & will go that extra mile for you.","100"
"2022-03-23","16:32:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623b4bb3ab0a5e0f74814d7f","NFU Mutual : Every time I needed information about…","Every time I needed information about my claim and contacted NFU I received excellent service, the problem I had was when I was told to contact the garage doing the repair, the company dealing with with my finance, DAS and the company dealing with my hire car, I was kept really busy with phone calls that I needed to make which I thought the insurance company would have taken care of.","60"
"2022-03-23","16:06:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623b4597ab0a5e0f748145cb","esure : They are absolutely useless!","They are absolutely useless!! I had an accident- not my fault which I have proven to them with photos, statements etc. I was pregnant at the time when accident happened - they didn’t care at all!!! The whole process with claim was so stressful you can’t even imagine. They were doing stuff behind my back… there was no response in months from them. When I finally had a chance to spoke with someone they told me that they offered 50/50 to the other driver ( WHO WAS AT FAULT- AND HE DIDNT ACCEPT THAT ). They didn’t even try to fight my case!! Obviously I had to pay excess and my insurance went up even though the claim is still not settled!!","20"
"2022-03-23","14:59:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623b35d0d9248a7b46c8452f","Hastings Direct : BEWARE - hidden fees","BEWARE - i paid for a whole year in advance for car insurance, just sold my car and there is a cancellation fee for leaving them, a penalty ! come on - surely with the years of loyalty should be taken into consideration ......","40"
"2022-03-23","09:46:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623aec7aab0a5e0f7480dd0b","Hastings Direct : Before speaking to anyone you have 7…","Before speaking to anyone you have 7 options! by the time i had listened to them all I had forgotten which number to press! So redialled !!! Pressed for home, got through to car insurance!!!! HO HUM. Finally, AFTER keying in policy number, DOB I had to tell the info AGAIN!!! and AGAIN when I finally got to the correct person, who I found to be condescending!","20"
"2022-03-23","07:31:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623accedab0a5e0f7480bedf","Swinton Insurance : First Class Service","I have used Swinton for my car insurance for over 47 years and have never had a problem. The staff have always been friendly, helpful and knowledgeable, both in person when I used to visit my local branch, to speaking on the telephone - my current preferred way of making contact.","100"
"2022-03-23","01:51:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623a7d0fab0a5e0f7480a5df","Hastings Direct : Fantastic service","Fantastic service, great car insurances prices Recommended company A+++","100"
"2022-03-22","23:15:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623a5878d9248a7b46c7acb6","Autonet Insurance : Give them a call you will be surprised.","I could not believe the price of my insurance had gone down. And Autonet were so easy to do business with.","100"
"2022-03-22","22:38:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623a4fe7ab0a5e0f74809605","Hastings Direct : Do not buy the Hastings Direct fob and app car insurance …","I paid for car insurance for my son with my husband and I as named drivers which involved using a fob in his car and a phone App. After 6 weeks they cancelled the policy and charged £100. During the 6 weeks my son spent hours on the telephone to Hastings, each time being reassured that the App / fob system was now working. He had an email on Monday saying they had cancelled the policy the previous Friday meaning I had unwittingly driven uninsured. No reason was given for the cancellation. I surmise that either the fob / app system is not fit for purpose or it was a scam to make £100. In 40 years of buying insurance I have never experienced such appalling service.","20"
"2022-03-22","20:57:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623a3849d9248a7b46c797c2","Autonet Insurance : My Autonet Insurance Review","I obtained my insurance quotation via the Go Compare website and it could not have been easier. I was pleased to receive a good quotation from Autonet for my second car including recovery as I have no intention of exceeding 1,000 dry miles a year.","100"
"2022-03-22","19:11:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623a1f56ab0a5e0f74806b46","NFU Mutual : In these uncertain times it is a…","In these uncertain times it is a delight to deal with a company that really takes their customer services seriously and actually conducts its business in a most courteous and professional manner. More company customer service departments would do well to take note and use NFU as their bench mark, for this would benefit both themselves and the consumer immensely.","100"
"2022-03-22","19:02:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623a1d46d9248a7b46c77b8d","esure : I was involved in an accident","I was involved in an accident, Esure never responded to my roadside emergency call. I have the records to prove this. I have not been able to get through to their customer service for months. When Thames Valley Police had to use their roadside assistance to clear my car, the company claimed for the roadside clearance and storage and now Esure are trying to claim it from me. Its all great signing up on line with Esure very easy but wait until there is a problem or you need to speak to someone. You cant even cancel your policy online - nobody ever answers the phone ESURE IS AN ONLINE SCAM.","20"
"2022-03-22","18:41:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623a1876d9248a7b46c775d1","Hastings Direct : Excellent service and sorted out my…","Excellent service and sorted out my insurance with ease, have just compared again for my car and I will be using Hastings again, my van quote was acceptable, also took out legal cover as it's definitely worth getting.","100"
"2022-03-22","18:40:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623a1832d9248a7b46c77580","Hastings Direct : Avoid","I changed vehicles halfway through my current insurance policy - I originally had a car that fell into the insurance group 18 and got a new one that was in insurance group 11 meaning it SHOULD be cheaper. When I asked why they want to add over £150 to my premium, I was told that the underwriters have came up with the quote - so in other words, they couldn’t give me an breakdown of why it’s costing me over £150.00 to change to a car with a lower insurance group… Pure greed. Update: in reply to their response on this review - the only thing I changed on the policy was the vehicle. So there’s no other factor to be taken into account. Anyone who is thinking of taking out insurance with Hastings should be aware that they’ll add unexplainable costs for no good reason.","20"
"2022-03-22","18:37:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623a1782ab0a5e0f748061df","NFU Mutual : I was in a small car crash","I was in a small car crash, the NFU dealt with the issue extremely well and super friendly. I felt positive about the situation and the NFU did an excellent job with sorting out swapping insurance details, thank you so much for your help!","100"
"2022-03-22","18:26:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623a14efd9248a7b46c77175","WeFix : iPhone 7 plus cracked screen","This was a repair for a cracked screen and loose charging port on an Apple iPhone 7 plus. It was an insurance job from our NATWEST account insurance. The engineer was early but did call us to check he could come. He was extremely nice and polite and took the phone to the van for repair. The repair took 45 minutes and I was handed back a nice shiny repaired handset. There is nothing I can possibly complain about and the technicians' attitude was top drawer. Well done WeFix","100"
"2022-03-22","17:23:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623a061fd9248a7b46c75e0d","One Call Insurance : My last Trustpilot review featured my…","My last Trustpilot review featured my daughter’s dreadful and unfortunate experience with supposed motor insurance provider, U Drive Cover Ltd. We both thought that One Call Insurance would come to our rescue. Sadly, it was not to be. U Drive Cover came out top for price on comparethemarket.com. Second on the list was One Call Insurance who secured our business as we were assured the price quoted was the price to be paid (which wasn’t true with U Drive Cover). Fully comprehensive cover for just under £750, happy days! Unfortunately, the vehicle my daughter had bought had to be returned for a full refund. Shortly after, we found and purchased an older (by two years), cheaper (by 20%) version of the same car. You’d think there wouldn’t be much cost to swap the new vehicle onto the policy, right? You’d be wrong; can you believe One Call asked for an additional premium of £981 on top of the £750 already paid? We didn’t, so, left with no choice, replacement cover had to be found elsewhere at a sensible price at very short notice. Hastings Direct to the rescue with a premium of around £850. When asked for an explanation, One Call could only talk about ‘fluctuating prices’, what, to that degree? Absolute rubbish. To pour salt on the wound, the 17 days of cover with One Call cost my daughter £107 which included a cancellation charge of £55.99 which we believe should have been waived as they put us in a very difficult position where we couldn't proceed. Before the change of vehicle experience, One Call would have got a 5 star review, mainly for rescuing us from the clutches of U Drove Cover Ltd, however, with what happened subsequently, I’d like to take all their stars away, unfortunately I can’t. Sometimes a good price from a supposed decent company still doesn’t work out well.","20"
"2022-03-22","16:51:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/6239fea2d9248a7b46c75404","Hastings Direct : Excellent premium","Excellent premium. Quick and easy to take out my car insurance.","100"
"2022-03-22","16:40:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/6239fbfad9248a7b46c7509c","Swinton Insurance : Happy customer","Quick and responsive phone call to assist my needs completed in 10 minutes to renew my car insurance","100"
"2022-03-22","16:26:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/6239f8d0d9248a7b46c74c93","Hastings Direct : Terrible","Poor communication of tracker and app in original policy line up. Wording of threatened cancellation not clear. Immediate cancellation put car users at risk","20"
"2022-03-22","16:19:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/6239f719ab0a5e0f7480377f","Markerstudy : This would be 0 stars if I could","This would be 0 stars if I could. Six weeks since my car was stolen, no response to emails. Hours on hold on the phone with no response. And this company was recommended by the AA! Who would also get 0 stars for their response to my concerns about this company.","20"
"2022-03-22","16:10:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/6239f4f7ab0a5e0f748034ae","Hastings Direct : Car insurance","Good value for money","100"
"2022-03-22","15:36:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/6239ed0ad9248a7b46c73daa","Hastings Direct : Car insurance","The person I spoke to on the phone was very helpful and we got a good price for our car insurance fully comp","100"
"2022-03-22","15:24:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/6239ea2bab0a5e0f74802743","Markerstudy : Terrible company don’t use","Terrible company don’t use, their customer service is appalling, everything I try to contact them it’s over and hour waiting for them to answer the phone.My Motorbike was stolen from a local shopping centre and it’s the first time I’ve ever had to make a claim…… I will defiantly NEVER use this company again even if I have to pay a higher Insura premium","20"
"2022-03-22","14:41:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/6239e00bd9248a7b46c72d69","Markerstudy : Customer services is very poor","Customer services is very poor. I have had accident and report it to them and they never called me back what to do next. I try to reach out to them call waiting time was Almost 3 hours. Once the call go through its cuts off it self before anyone even answer.","20"
"2022-03-22","14:23:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/6239dbdbd9248a7b46c7284f","esure : Switched my car insurance to Esure this…","Switched my car insurance to Esure this time as was a very competitive quote much cheaper than my previous insurer, the process was simple had no problems and could access my account within minutes including a copy of my certificate of insurance.","100"
"2022-03-22","14:16:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/6239da28ab0a5e0f748012f2","Hastings Direct : Car insurance","Easy to use website, all the products I need at a good price.","100"
"2022-03-22","12:21:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/6239bf37ab0a5e0f747ff2f0","esure : Good price for me","Easy to use website to get a quote. Reasonable car insurance. No hassle to transfer no claims discount.","100"
"2022-03-22","11:32:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/6239b3b1ab0a5e0f747fe544","Provident Insurance : 5-star customer service","I reached out to Provident insurance to make a change to our car insurance policy. Lynn took me through all the required steps and her calm and friendly manner made it all a breeze. Even when we had to redo the whole process because of something I forgot to mention earlier, Lynn was absolutely cool and took me through the whole process again. She was attentive, great at listening and it was a 5-star experience all thanks to Lynn","100"
"2022-03-22","11:32:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/6239b3ced9248a7b46c6f892","Hastings Direct : Sarunas","Avoid at all costs! All fun and games unless you do require their assistance. Been without a car for over 2 months, no communication whatsoever. Spent 50 minutes on the phone, been transferred to 6 different people to find out required to pay the whole annual premium purely for canceling the policy early due to their bad service and change of circumstances...","20"
"2022-03-22","09:23:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/62399584d9248a7b46c6d37a","Zenith Insurance : Not happy that no documentation has…Kirsty can you phone me about 4pm to discuss the issues I have . Thank you.","Not happy that no documentation has been sent by mail or online re:- my car policy No information of cover, who to phone if needed, and policy number. There fore not impressed and concerned. Hopefully I will receive a reply to my concerns with the information required.","60"
"2022-03-22","08:40:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/62398b65ab0a5e0f747fb5d7","Hastings Direct : car insurance","I received a new quote from my previous insurer ... it was ridiculous!! I looked at Hastings Direct ... what can I say, it was a no brainer! Quick and easy too.","100"
"2022-03-22","08:12:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623984f9d9248a7b46c6c308","Zenith Insurance : Nice and easy","Looking to renew motor insurance found Zenith had the best result for what I required, also the website was easy to use which is a big bonus!","100"
"2022-03-21","22:02:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/6238f606d9248a7b46c690c0","esure : I had just bought a car and needed to…","I had just bought a car and needed to insure it. I got a quote from my wife’s insurers Direct Line and it was very expensive, so I went online to compare car insurance with go compare and they came up with a list of competitive quotes, so I chose Esure which met my price and conditions exactly. I am very pleased the whole process was quick and simple and had the documents within 20 minutes.","100"
"2022-03-21","21:49:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/6238f301ab0a5e0f747f7b9b","Zenith Insurance : Quick and easy online car insurance","Quick and easy online car insurance. Good value","100"
"2022-03-21","21:37:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/6238f024ab0a5e0f747f79b3","Markerstudy : Claim paid today!","I was so worried after reading reviews. My son’s motorbike was stolen on 12 February 2022 from our driveway despite locks etc! Reporting over a weekend wasn’t easy but after calling again on a Monday I was sent on line forms etc to complete, also had to send all documents and keys etc. Lucky enough never having had to claim for theft before quite daunting. Was informed a week and a half ago by total loss engineer Luke that full value, minus excess was being proposed. Money in bank today. Only wrote one email to enquire and received timely response. All in all happy with service. Only 4 stars due to lack of support/empathy compared to other insurance I have used In past and not full service at the weekend. Hope everyone else gets things sorted soon.","80"
"2022-03-21","19:31:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/6238d27dd9248a7b46c6719a","Hastings Direct : Purchasing my car insurance from…","Purchasing my car insurance from hastings direct was really easy, each step was clearly stated with notified emails. Had no problem and up and running within minutes.","100"
"2022-03-21","19:05:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/6238cc72ab0a5e0f747f57b0","Hastings Direct : Appalling service from Hastings Direct Car Insurance","Appalling service from Hastings Direct today. Was given a quote yesterday for £505 then went online today and it was £540. Was told previous quote is cancelled one minute to midnight. Was going to buy at £540 but when on the phone to sort out payment, the guy told me the quote was now £666 so a total rise of £161 from the previous day which was totally unacceptable. The guy wouldn’t budge even though nothing had changed and I asked him to honour the £540 quote. He spoke to a manager (allegedly as he wouldn’t let me speak to him). Said it was just the way things go. Asked him why my £540 quote wasn’t held till 23:59 today but just got more waffle from him. A totally corrupt way to do business and how car insurance companies rip people off. Be very careful if applying to Hastings Direct as you won’t get the quote you see on your screen. Another company I’ll never use again.","20"
"2022-03-21","19:02:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/6238cba9d9248a7b46c669e3","Hastings Direct : Randomly cancelled car insurance.","My husband and I both had our cars insured with Hastings. I never had to make a claim so not sure what they’re like when it comes to accidents. But they kindly cancelled my husbands insurance and didn’t inform him for a week. We had Covid at the time and were isolating otherwise he would of been driving around uninsured! After talking to them they apologised as it was a clerical error and reinstated it. We went with another company after the year was up.","40"
"2022-03-21","18:44:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/6238c798ab0a5e0f747f522e","Swinton Insurance : Car Insurance Renewal.","Found the online process easy to follow. The only issue I had is that I am unable to print copy of Statement of Insurance because it has been done with a laser printer.","100"
"2022-03-21","18:30:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/6238c436ab0a5e0f747f4e3b","Markerstudy : How is it possible you are able to…","How is it possible you are able to trade like this! I have heard NOTHING from you’re company in a month since making my claim! I have endless screenshots of different dates of waiting on hold for 2+ hours and no I’m answers EVER! I took my insurance out with sainsburies was unaware you were the underwriter! How is it possibke yo babe a thousand poor reviews here! I’m in contact with a solicitor now. I’ll be not only looking to settle the claim for my car! Also loss of earnings , my phone bill ect! Avoid this shower of shhhh pathetic excuse of a company at all costs !","20"
"2022-03-21","17:36:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/6238b789d9248a7b46c6519b","NFU Mutual : This company protects business that are…","This company protects business that are a complete disgrace- then they try to defend these companies. A simple factual proven claim is met with nfu going on the attack and trying to get me to back down - small claims court for me and I don’t care how long this goes on or where it takes me or how much I will show the disgusting way that nfu treat people Thank you for your reply and pass it on - like anyone from there will actually listen!","20"
